OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,JJ_AVAILABLE,VACCINES_AVAILABLE,Total_Shipped,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
91,North Austin Medical Center (St. David's),Hospital,O,12221 Mopac Exp North,Austin,Travis,"12221 N MoPAC Expwy, Austin, TX, 78758",78758,30.384204,-97.70392,0,0,0,0,7100,512-901-1000,http://www.stdavids.com/medical-services/pediatrics?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,03/08/2021      ,08:27:58        ,-97.70392,30.384204
92,United Medical Center,Community Clinic,,South Main Street,Del Rio,Val Verde,913 S. Main St.,78840,29.35582,-100.89886,0,0,0,0,400,(830) 768-4800,,,03/03/2021      ,17:52:39        ,-100.89886,29.35582
93,United Medical Centers 2,Other,,202 JAMES STREET,BRACKETTVILLE,Kinney,202 JAMES STREET,78832,29.3123136486512,-100.417367029845,0,0,0,0,500,,,,03/02/2021      ,12:19:28        ,-100.417367,29.312314
94,Madison D Lowry Md,Medical Practice,,1282 E Common Street,New Braunfels,Comal,1282 E Common Street,78130,29.7192522463011,-98.1050243964907,0,0,0,0,600,(830) 627-2200,,,03/08/2021      ,11:10:25        ,-98.105024,29.719252
95,Hometown Pediatrics,Medical Practice,,1595 Lake Front Cir,Spring,Montgomery,1595 Lake Front Cir,77380,30.1706524752874,-95.4629669596734,0,0,0,0,200, (281) 292-8980,https://www.hometownpediatrics.com/,,03/08/2021      ,11:11:08        ,-95.462967,30.170652
96,Industrial Health Works,Medical Practice,,6201 South Cage Blvd,Pharr,Hidalgo,6201 South Cage Blvd,78577,26.1341456042847,-98.1941647794836,0,0,0,0,200,(956) 609-8230,http://www.industrialfamilyclinic.com/,,03/08/2021      ,11:15:34        ,-98.194165,26.134146
97,Holmsten Family Occupational Medicine,Medical Practice,,7545 S Braeswood,Houston,Harris,7545 S Braeswood,77071,29.6754845043995,-95.509887428726,0,0,0,0,200,(713) 777-3131,https://premiercare.net/,,03/08/2021      ,11:16:11        ,-95.509887,29.675485
98,Lubbock Vascular Access Center,Medical Practice,,Slide Rd,Lubbock,Lubbock,1126 Slide Rd,79416,,,0,0,0,0,100, (806) 792-2222,,,03/08/2021      ,00:00:00        ,,
99,Zapata Primary Care - Zapata 1,Medical Practice,,US Hwy 83,Zapata,Zapata,105 S US 83,78076,26.896284,-99.263914,0,0,0,0,500,956-750-3429,,,03/04/2021      ,16:13:41        ,-99.263914,26.896284
100,"Texas Health Care, P.L.L.C.",Medical Practice,E,2821 Lackland Rd,Fort Worth,Tarrant,"2821 Lackland Rd, Suite 300",76116,32.73334393,-97.43459737,0,50,0,50,600,,,,03/03/2021      ,08:17:52        ,-97.434597,32.733344
101,Carevide Cooper,Community Clinic,,91 W. Side Square,Cooper,Texas,91 W. Side Square,75432,33.3744159,-95.6890657,0,190,0,190,600,,,,03/08/2021      ,11:18:33        ,-95.689066,33.374416
102,Ibn Sina Community Medical Clinic Port Arthur,Community Clinic,R,8455 9th Ave Suite B,Port Arthur,Jefferson,"8455 9th Ave Suite B, Port Arthur, TX 77642",77642,29.951188,-93.982997,0,0,0,0,400,(409) 724-7462,,,03/08/2021      ,07:40:54        ,-93.982997,29.951188
103,McMullen Community Health Center,Community Clinic,U,203 Hackberry St,Tilden,McMullen,203 Hackberry St,78072,28.45992972,-98.55047943,0,0,0,0,400,361-274-3690,www.atascosahealthcenter.org,,03/08/2021      ,07:21:04        ,-98.550479,28.45993
104,LIVE OAK COMMUNITY HEALTH CENTER,Medical Practice,,"105 East Thornton Street, Three Rivers, TX, USA",Three Rivers,Live Oak,"105 East Thornton Street, Three Rivers, TX, USA",78071,28.4584277,-98.176411,0,0,0,0,300,361-786-3618,,,03/08/2021      ,07:22:15        ,-98.176411,28.458428
105,Ibn Sina Community Clinic Clear Lake,Community Clinic,,15132 Galveston Rd,Webster,Harris,"15132 Old Galveston Road, Webster, TX, USA",77598,29.5675375,-95.1465291,0,0,0,0,800,(281) 990-7462,,,03/08/2021      ,07:42:05        ,-95.146529,29.567538
106,Family Life Medical,Medical Practice,,508 Medical Center Blvd,Conroe,Montgomery,508 Medical Center Blvd,77304,30.2843631816572,-95.4663733995491,0,0,100,100,1000,(936) 760-9900,http://www.familylifemedical.com/?utm_source=gmb_auth,,03/08/2021      ,10:31:47        ,-95.466373,30.284363
107,BAYLOR SCOTT WHITE - TEXAS SPINE & JOINT HOSPITAL - TYR,Hospital,G,1814 Roseland, Tyler,Smith,"1814 Roseland, Tyler, TX, 75701",75701,32.329738,-95.299456,0,0,0,0,200,(903) 531-6200,,,03/04/2021      ,15:24:48        ,-95.299456,32.329738
108,SAN PATRICIO COUNTY HEALTH DEPT,Other,,313 N Rachal,Sinton,San Patricio,313 N Rachal,78387,28.0336821632653,-97.5103819795918,0,0,0,0,1500,,,,02/25/2021      ,14:22:43        ,-97.510382,28.033682
109,Ibn Sina Foundation Community Clinic South Post Oak,Community Clinic,,16345 S Post Oak Rd,Houston,Fort Bend,16345 S Post Oak Rd,77053,29.5886753963253,-95.4703657494253,0,0,0,0,400,(281) 438-7462,http://ibnsinafoundation.org/,,03/08/2021      ,07:54:12        ,-95.470366,29.588675
110,Ibn Sina Foundation Children's Clinic,Other,,SOUTH WILCREST DR ,HOUSTON,HARRIS,11220 S WILCREST DR ,77099,29.6594551,-95.5708554,0,0,0,0,400,(281) 495-7462,,,03/08/2021      ,07:48:11        ,-95.570855,29.659455
111,MEDICAL CITY - PLANO,Hospital,E,3901 W 15th St,Plano,Collin,3901 W 15th St,75075,33.0192901720384,-96.766292805209,0,0,0,0,6650,(972) 596-6800,https://medicalcityhealthcare.com/locations/medical-city-plano/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,03/08/2021      ,08:57:43        ,-96.766293,33.01929
112,Solara Hospital Conroe,Hospital,Q,1500 Grand Lake Dr, Conroe,Montgomery,"1500 Grand Lake Dr, Conroe, TX, 77304",77304,30.281336,-95.465419,0,90,0,90,200,,http://chghospitals.com/location/cornerstone-specialty-hospitals-conroe/,,03/08/2021      ,09:36:15        ,-95.465419,30.281336
113,Overton Pharmacy,Other,,104 Overton St,Overton,Rusk,104 W Henderson St,756484,,,0,0,0,0,400,(903)834-0154,,,03/02/2021      ,00:00:00        ,,
114,St. Davids Surgical Hospital,Hospital,,1201 W Louis Henna Blvd,Round Rock,Williamson,1201 W Louis Henna Blvd,78681,30.4779094087321,-97.6904348459516,0,0,0,0,1800,512.816.0004,https://stdavids.com/covid-19/covid-19-vaccine-information/,,03/08/2021      ,08:31:10        ,-97.690435,30.477909
115,University Health System - San Antonio UHSSA,Vaccine Hub,P,4522 Fredericksburg Rd,San Antonio,Bexar,4522 Fredericksburg Rd,78201,29.4928487820863,-98.551282944107,0,0,0,0,180905,210-644-1960,https://www.universityhealthsystem.com/coronavirus-covid19/vaccine?utm_source=corpcomm&utm_medium=web&utm_campaign=wecandoitsa_typed&utm_content=typed_URL,,03/08/2021      ,07:01:51        ,-98.551283,29.492849
116,MEDICAL CITY - LEWISVILLE,Pharmacy,E,500 W Main St,Lewisville,Denton,500 W Main St,75057,33.0462524914396,-97.0045629874824,0,0,0,0,1400,(469) 370-2000,https://medicalcityhealthcare.com/locations/medical-city-lewisville/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,03/07/2021      ,11:10:25        ,-97.004563,33.046252
117,Ibn Sina Foundation North Shepherd,Community Clinic,,5012 North Shepherd Dr,Houston,Harris,5012 North Shepherd Dr,77018,29.8393034328963,-95.4108179450584,0,0,0,0,1500,(281) 977-7462,http://www.ibnsinafoundation.org/,,03/08/2021      ,07:53:08        ,-95.410818,29.839303
118,HOUSTON PHYSICIANS HOSPITAL,Hospital,Q,333 N. Texas Ave, Webster,Harris,333 N. Texas Ave,77598,29.534098,-95.126018,0,0,0,0,600,(281) 957-6058,https://www.houstonphysicianshospital.com/,,03/08/2021      ,05:59:57        ,-95.126018,29.534098
119,Houston Area Community Services,Community Clinic,,2150 W 18th St Ste 300,Houston,Harris,2150 W 18th St Ste 300,77008,29.8014461385209,-95.437338563084,0,0,0,0,400,(281) 214-2145,http://hacstxs.org/contact-us/,,03/08/2021      ,09:14:43        ,-95.437339,29.801446
120,Md Family Clinic Hampton,Medical Practice,,2815 S Hampton Rd,Dallas,Dallas,2815 S Hampton Rd,75224,32.7160799795371,-96.8571574971346,0,0,0,0,1000,(214) 330-0137,http://www.mdfamilyclinic.com/,,02/25/2021      ,11:19:58        ,-96.857157,32.71608
121,Houston Health Department,Vaccine Hub,,8000 N Stadium Dr,Houston,Harris,8000 N Stadium Dr,77054,29.6931554841311,-95.4078596343324,0,0,0,0,139800,(832) 393-4220,https://houstonemergency.org/covid19/,,03/08/2021      ,08:05:31        ,-95.40786,29.693155
122,LAUREL RIDGE TREATMENT CENTER BH,Hospital,P,17720 Corporate Woods Dr., San Antonio,Bexar,"17720 Corporate Woods Dr., San Antonio, TX, 78259",78259,29.603174,-98.438424,0,0,0,0,900,(210) 491-9400,https://laurelridgetc.com/,,03/02/2021      ,08:28:34        ,-98.438424,29.603174
123,Hillside Family Health Clinic Pa,Medical Practice,,7130 Bell St,Amarillo,Randall,7130 Bell St,79109,35.134605595439,-101.901970879129,0,0,0,0,1000,(806) 373-4010,http://hfhcamarillo.com/,,03/08/2021      ,07:29:58        ,-101.901971,35.134606
124,Highrise Health Pllc Dba Vertical Healt,Medical Practice,,3624 Oak Lawn Avenue,Dallas,Dallas,3624 Oak Lawn Avenue,75219,32.8133001657264,-96.803925706448,0,0,0,0,200,361-542-1029,,,03/08/2021      ,09:13:50        ,-96.803926,32.8133
125,Innate Medical Solution,Medical Practice,,749 Nwaldrip,Grand Saline,Van Zandt,749 Nwaldrip,75140,32.6804459307712,-95.7218185053504,0,0,0,0,700, (903) 781-3160    (972) 938-7319  ,http://www.innatemedicalsolutions.com/,,03/08/2021      ,09:11:34        ,-95.721819,32.680446
126,South Texas Allergy And Asthma Medical,Medical Practice,,341 E Hildebrand,San Antonio,Bexar,341 E Hildebrand,78212,29.4665251669784,-98.4878669858388,0,0,0,0,1000,(210) 616-5385,http://www.staampallergy.com/,,02/25/2021      ,07:04:07        ,-98.487867,29.466525
127,Su Clinica - Harlingen Adults,Other,,1706 Treasure Hills Blvd,Harlingen,Cameron,1706 Treasure Hills Blvd,78550,26.171616581301,-97.6679206593892,0,0,0,0,200,,,,02/08/2021      ,15:26:40        ,-97.667921,26.171617
128,Medical Center Kidney Clinic,Other,,2254 Holcombe blvd,Houston,Harris,2254 Holcombe blvd,77030,29.7052149,-95.3864098,0,0,0,0,100,(713) 797-9909,,,03/08/2021      ,08:57:00        ,-95.38641,29.705215
129,Austin Public Health Immunization Program Mobile,Vaccine Hub,,15 Waller,Austin,Travis,15 Waller,78702,30.2524173121212,-97.7354625974477,0,0,0,0,600,512-972-5560,https://austintexas.gov/covid19,,03/03/2021      ,08:58:48        ,-97.735463,30.252417
130,Amarillo Public Health Department,Vaccine Hub,,1000 Martin Rd,Amarillo,Potter,1000 Martin Rd,79107,35.2247525869053,-101.812117463821,0,7244,0,7244,89000,806-378-6300,http://www.amarilloalerts.com,,03/03/2021      ,08:43:32        ,-101.812117,35.224753
131,Dept of Public Health - DeWitt County / Cuero,Local Health Department,,115 N Gonzales,Cuero,DeWitt,115 N Gonzales,77954,29.0900168237696,-97.2901625918644,0,0,0,0,800,(361) 275-0920,,,03/03/2021      ,11:49:50        ,-97.290163,29.090017
132,"Emergency Hospital Systems, LLC",Vaccine Hub,,,Cleveland,Liberty,300 E. Crockett Street,77327,30.3419162,-95.085492,2742,0,0,2742,11505,281-592-5410     281-592-5400,www.emergencyhospitals.care,,03/02/2021      ,20:14:46        ,-95.085492,30.341916
133,Fairway Medical Clinic I,Medical Practice,,4910 Telephone Rd,Houston,Harris,4910 Telephone Rd,77087,29.6908640813506,-95.2988100681915,0,0,0,0,1000,(713) 641-3900,http://www.fairwaymedicalclinic.com/,,03/01/2021      ,08:16:45        ,-95.29881,29.690864
134,METHODIST HOSPITAL,Hospital,P,7700 Floyd Curl Dr,San Antonio,Bexar,"7700 Floyd Curl Dr, San Antonio, TX, 78229",78229,29.50606,-98.572099,0,0,0,0,15400,,,,03/08/2021      ,09:18:38        ,-98.572099,29.50606
135,Regence Health Network Inc Hereford,Other,,125 W Park Ave,Hereford,Deaf Smith,125 W Park Ave,79045,34.82121,-102.4068,0,0,0,0,100,,,,03/08/2021      ,09:43:30        ,-102.4068,34.82121
136,METHODIST - REHAB HOSPITAL - DALLAS,Hospital,E,3020 W Wheatland Rd, Dallas,Dallas,"3020 W Wheatland Rd, Dallas, TX, 75237",75237,32.64745,-96.870172,0,0,0,0,4290,(972) 708-8600,,,03/08/2021      ,08:26:41        ,-96.870172,32.64745
137,Child and Adolescent Wellness Center El Paso,Other,,721 S Ochoa St,El Paso,El Paso,"721 South Ochoa Street, El Paso, TX, USA",79901,31.7534585,-106.480206,0,0,0,0,200,,,,03/08/2021      ,08:55:55        ,-106.480206,31.753459
138,Dept of Public Health - Laredo,Vaccine Hub,T,2600 Cedar,Laredo,Webb,2600 Cedar,78040,27.520095201917,-99.4896515177051,0,6880,0,6880,44400,956-795-4920,https://vaccinatelaredo.timetap.com/#/,,03/08/2021      ,08:25:57        ,-99.489652,27.520095
139,La Salle County Regional Health Authority,Vaccine Hub,,247 Mars Drive,Cotulla,La Salle,951 Dobie Road,78014,28.4242958,-99.2318532,0,0,0,0,11505,830-483-5166,https://www.co.la-salle.tx.us/,,03/08/2021      ,08:06:44        ,-99.231853,28.424296
140,"Magenta Clinics, Inc.",Community Clinic,,4949 Rittiman Rd,San Antonio,Bexar,"4949 Rittiman Road, San Antonio, TX, USA",78218,29.4845595,-98.3933892,0,0,0,0,200,,,,03/08/2021      ,07:59:09        ,-98.393389,29.48456
141,LIBERTY-DAYTON REGIONAL MEDICAL CENTER,Hospital,R,1353 N Travis St,Liberty,Liberty,1353 N Travis St,77575,30.0684996228984,-94.7978916926302,0,0,0,0,400,(936) 336-9175,http://www.libertydaytonrmc.com/,,03/08/2021      ,07:53:32        ,-94.797892,30.0685
142,TitaniumRx Pharmacy,Pharmacy,,THOMPSON ROAD,RICHMOND,TX,2116 Thompson Road G-1,77469,29.564991,-95.76062,0,0,0,0,100,8323631246,,,03/07/2021      ,01:09:53        ,-95.76062,29.564991
143,DaVita TC Jester Dialysis,Other,Q,W 26th St,Houston,Harris,"1800 W 26th St , Ste 101",77008-1451,29.8092887,-95.4310643,0,0,0,0,100,,,,02/26/2021      ,16:31:05        ,-95.431064,29.809289
144,Meyerland Kelseyseybold Clinic,Medical Practice,,560 Meyerland Plaza Mall,Houston,Harris,560 Meyerland Plaza Mall,77096,29.6881379930713,-95.4605774467162,0,0,0,0,1800,(713) 442-3222,https://www.kelsey-seybold.com/find-a-location/meyerland-plaza-clinic,,03/06/2021      ,09:46:01        ,-95.460577,29.688138
145,Walgreens Pharmacy 10841,Other,,1660 Main St,Buda,Hays,1660 Main St,78610,30.0900335911781,-97.8225236001602,0,0,0,0,200,+15122952564,https://www.walgreens.com/locator/walgreens-1660+main+st-buda-tx-78610/id=10841,,03/05/2021      ,09:32:26        ,-97.822524,30.090034
146,THE MENNINGER CLINIC,Hospital,Q,12301 Main Street, Houston ,Harris,"12301 Main Street, Houston , TX, 77035",77035,29.647074,-95.457451,0,0,0,0,200,(713) 275-5400,https://www.menningerclinic.com/,,03/05/2021      ,13:03:15        ,-95.457451,29.647074
147,TEXAS NEUROREHAB CENTER,Hospital,O,1106 W Dittmar Rd,Austin,Travis,"11106 W Dittmar, austin, TX, 78745",78745,30.18937,-97.808171,0,0,0,0,200,(512) 444-4835,https://texasneurorehab.com/,,03/08/2021      ,09:15:16        ,-97.808171,30.18937
148,HCA HOUSTON HEALTHCARE NORTHWEST,Hospital,Q,710 Cypress Creek Parkway,Houston,Harris,710 Cypress Creek Parkway,77090,30.0204449985272,-95.4422710349049,0,0,0,0,6500,(281) 440-1000,https://hcahoustonhealthcare.com/locations/northwest?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,03/08/2021      ,09:12:48        ,-95.442271,30.020445
149,ENCOMPASS HEALTH REHABTHE WOODLANDS*,Other,Q,18550 I-45, Conroe,Montgomery,"18550 I-45, Conroe, TX, 77384",77384,30.18753,-95.453187,0,0,0,0,200,(281) 364-2000,,,,,-95.453187,30.18753
150,Clinics Of North Texas,Other,,501 Midwestern Pkwy E,Wichita Falls,Wichita,501 Midwestern Pkwy E,76302,33.8759824931042,-98.4776320115093,0,0,0,0,2100,(940) 766-3551,http://clinicsofnorthtexas.com/,,03/08/2021      ,07:49:28        ,-98.477632,33.875982
151,Dept of Public Health - Lamar County / Paris,Vaccine Hub,,400 W Sherman St,Paris,Lamar,400 W Sherman St,75460,33.6572812689099,-95.5602262210132,0,1080,0,1080,7800,(903) 785-4561,http://www.parislamarhealth.com/,,03/05/2021      ,18:46:56        ,-95.560226,33.657281
152,Legacy Community Health Pharmacy Montro,Pharmacy,,1415 California Street,Houston,Harris,1415 California Street,77006,29.7451081125741,-95.39433358954,0,0,0,0,1100,(713) 665-8800,https://www.legacycommunityhealth.org/services/pharmacy/,,03/07/2021      ,14:41:04        ,-95.394334,29.745108
153,Legacy Community Health Bissonnet Clinic,Community Clinic,,12667 Bissonnet Street ,Houston,Harris,"12667 Bissonnet Street, Houston, TX, USA",77099,29.6767825,-95.6016268,0,0,0,0,400,,,,01/30/2021      ,20:01:07        ,-95.601627,29.676783
154,"Dr. Mario Sanchez, DO",Other,V,106 N Main St,La Feria,Cameron,"106 N Main St, La Feria, TX 78559",78559,26.1582,-97.82401,0,0,0,0,200,956-797-2002,,,03/05/2021      ,17:37:18        ,-97.82401,26.1582
155,El Centro De Corazon Magnolia Clinic,Community Clinic,,Capitol St,Houston,Harris ,7037 Capitol St suite 100,77011,29.7345052,-95.301021,230,0,0,230,200,,,,03/05/2021      ,16:32:30        ,-95.301021,29.734505
156,Ut Health Rgv Employee Health Edinburg,Vaccine Hub,,1210 W Schunior St,Edinburg,Hidalgo,1210 W Schunior St,78539,26.3091714,-98.1751292,0,0,0,0,21255,833-888-2268,http://www.uthealthrgv.org,,03/05/2021      ,14:56:48        ,-98.175129,26.309171
157,Texas Tech Family Medicine Odessa,Medical Practice,,5th,Odessa,Ector,701 W. 5th STE 1111,79763,31.8450028064046,-102.375918597331,0,0,0,0,400,432-703-5201,,,03/08/2021      ,09:48:25        ,-102.375919,31.845003
158,Brookshires Pharmacy 30,Pharmacy,,2107 S Loop 256,Palestine,Anderson,2107 S Loop 256,75801,31.736814017285,-95.6112959681131,0,0,0,0,300,(903) 723-1092,https://www.brookshires.com/covid-19-information,,03/06/2021      ,17:47:43        ,-95.611296,31.736814
159,Texas Dads Sslc Mexia,Other,,Chapel Drive,mexia,Limestone,501 Chapel Drive,76667,31.7006736628255,-96.5353415876098,0,0,0,0,100,,,,03/05/2021      ,14:09:59        ,-96.535342,31.700674
160,UT Physicians Multispecialty Clinic - Victory,Community Clinic,Q,7364 Antoine Dr,Houston,Harris,7364 Antoine Dr,77088,29.86833361437,-95.4729077292013,0,247,0,247,1000,(713) 486-7350,https://www.utphysicians.com/clinic/ut-physicians-multispecialty-victory/,,03/02/2021      ,23:32:20        ,-95.472908,29.868334
161,Clinicas Mi Doctor 18 Aldine,Medical Practice,Q,5230 Aldine Mail Rte Rd,Houston,Harris,5230 Aldine Mail Rte Rd,77039,29.9028951348282,-95.3136150237702,0,0,0,0,400,(281) 598-3300,http://www.clinicasmidoctor.com/,,02/22/2021      ,14:24:42        ,-95.313615,29.902895
162,Refugio Rural Health,Other,,107 12 Swift,Refugio,Refugio,107 12 Swift,78377,28.3069488298151,-97.2799730885432,0,0,0,0,100,+13615265328,http://www.refugiohospital.com/,,03/05/2021      ,13:59:08        ,-97.279973,28.306949
163,Payne Family Pharmacy,Pharmacy,,200 S Main St,Floydada,Floyd,200 S Main St,79235,33.9842197690086,-101.334843179833,0,150,0,150,600,(806) 983-5111,https://www.mygnp.com/pharmacies/payne-family-pharmacy-floydada-tx-79235/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=4590851,,03/05/2021      ,18:02:24        ,-101.334843,33.98422
164,PARKVIEW REGIONAL HOSPITAL,Pharmacy,M,600 S Bonham St,Mexia,Limestone,600 S Bonham St,76667,31.6750262732036,-96.4799610415846,0,0,0,0,600,(254) 562-5332,http://www.parkviewregional.com/,,03/08/2021      ,07:14:01        ,-96.479961,31.675026
165,Park Plaza Pediatrics,Medical Practice,,1213 Hermann Dr Ste 770,Houston,Harris,1213 Hermann Dr Ste 770,77004,29.7230494770782,-95.3890409290406,0,0,0,0,400,(713) 807-8921,https://parkplazapediatrics.org/,,03/06/2021      ,23:07:39        ,-95.389041,29.723049
166,RICELAND MEDICAL CENTER,Community Clinic,R,538 Broadway Ste 1,Winnie,Chambers,538 Broadway Ste 1,77665,29.8204540132736,-94.3769396721768,0,0,0,0,2000,(409) 296-6000,http://ricelandhealthcare.com/,,02/22/2021      ,14:01:53        ,-94.37694,29.820454
167,Forest Gate Hospice,Other,,Lorimar Dr,PLANO,Collin,5045 Lorimar Dr Ste 240,75093,33.0515702131401,-96.797153059633,0,0,0,0,200,,,,03/05/2021      ,13:12:36        ,-96.797153,33.05157
168,Medical Arts Kidney Center Of Ennis,Other,,,Ennis,Ellis,(972) 875-8460,75119,,,0,0,0,0,100,,,,03/05/2021      ,08:54:49        ,,
169,Heb Pharmacy 773,Pharmacy,,1601 Trinity St Bldg A Suite 105,Austin,Travis,1601 Trinity St Bldg A Suite 105,78712,30.2769337455005,-97.7356147539527,0,0,0,0,500,(254) 773-4585,https://www.heb.com/heb-store/US/tx/temple/adams-and-25th-st-h-e-b-71?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/05/2021      ,08:15:00        ,-97.735615,30.276934
170,Heb Pharmacy 772,Pharmacy,,4405 114th Street,Lubbock,Lubbock,4405 114th Street,79424,33.4906682062382,-101.906475984448,0,0,0,0,700,,,,03/05/2021      ,08:15:00        ,-101.906476,33.490668
171,Heb Pharmacy 771,Pharmacy,,14325 Potranco Rd,San Antonio,Bexar,14325 Potranco Rd,78253,29.4213890297185,-98.7810589941358,0,0,0,0,200,(210) 257-2827,https://www.heb.com/pharmacy?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/05/2021      ,08:15:00        ,-98.781059,29.421389
172,Heb Pharmacy 770,Pharmacy,,300 Main St,Kerrville,Kerr,300 Main St,78028,30.050829942362,-99.1444210424759,0,0,0,0,1000,(830) 896-0227,https://www.heb.com/heb-store/US/tx/kerrville/kerrville-h-e-b-on-main-street-770?utm_source=google&utm_medium=organic&utm_campaign=gmb_pharmacy,,03/05/2021      ,08:15:00        ,-99.144421,30.05083
