OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,JJ_AVAILABLE,VACCINES_AVAILABLE,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
102,Walgreens Pharmacy 10817,Pharmacy,,451 Fm 548,Forney,Kaufman,451 Fm 548,75126,32.7319873991861,-96.4561504756571,0,0,305,305,(972) 552-1633,Walgreens.com/covid19vac,,04/12/2021      ,07:44:27        ,-96.45615,32.731987
103,United Pharmacy 539,Pharmacy,,1414 West Wilson,Borger,Hutchinson,1414 West Wilson,79007,35.6583760565421,-101.410498154075,0,200,554,754,,,,04/12/2021      ,09:28:28        ,-101.410498,35.658376
104,HCA HOUSTON HEALTHCARE PEARLAND,Hospital,R,11100 Shadow Creek Parkway,Pearland,Brazoria,11100 Shadow Creek Parkway,77584,29.5777469871462,-95.3903189931951,0,0,200,200,(713) 770-7000,https://hcahoustonhealthcare.com/locations/pearland?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,04/12/2021      ,08:41:49        ,-95.390319,29.577747
105,COSTCO PHARMACY 1330,Federal Allocation,,1310 Jasmine Ave,Webster,Harris,1310 Jasmine Ave,77598,29.5342089643442,-95.1391637291882,0,0,54,54,,,,04/12/2021      ,19:20:10        ,-95.139164,29.534209
106,UT Southwestern Medical Center - ZALE LIPSHY,Vaccine Hub,E,5151 Harry Hines Blvd,Dallas,Dallas,5151 Harry Hines Blvd,75390,32.8109097155001,-96.8362900117144,0,0,0,0,214-633-2021,https://utswmed.org/covid-19/covid-19-vaccination/,,04/07/2021      ,10:41:29        ,-96.83629,32.81091
107,Forney Isd Hq,Vaccine Hub,,600 S Bois D Arc St,Forney,Kaufman,600 South Bois D Arc Street,75126,32.7440688,-96.4768212,0,0,0,0,,,,04/12/2021      ,10:30:01        ,-96.476821,32.744069
108,Purple Hearts Primary Care Services Pllc,Other,,688 W Pioneer Pkwy,Grand Prairie,Dallas,688 W Pioneer Pkwy ste 120,75051,32.709687479171,-97.0141519685342,900,0,0,900,817-969-4651,https://purpleheartspc.com/,,04/12/2021      ,10:28:56        ,-97.014152,32.709687
109,Modern Health & Wellness,Other,,Republic Dr,Plano,Collin,555 Republic Dr,75074,33.0314583603744,-96.705194415455,0,140,0,140,,,,04/12/2021      ,07:28:25        ,-96.705194,33.031458
110,Collegiate Academy Teen Health Center,Other,,7100 Stewart Rd Rm 177b,Galveston,Galveston,7100 STEWART RD RM 177B GALVESTON 77551,77551,29.265245609728,-94.8389001612275,0,80,0,80,,,,04/12/2021      ,10:15:31        ,-94.8389,29.265246
111,Save Mart Pharmacy,Federal Allocation,,733 East Quinlan Parkway,Quinlan,Hunt,733 E QUINLAN PKWY QUINLAN 75474,75474,32.9033149155423,-96.1221047881445,0,0,285,285,,,,04/12/2021      ,10:04:09        ,-96.122105,32.903315
112,City of Garland Health Department,Vaccine Hub,,206 Carver Dr,Garland,Dallas,206 Carver Dr,75040,32.9070227945808,-96.6281891053061,0,0,0,0,972-205-3900,http://garlandtx.gov/,,04/12/2021      ,08:00:16        ,-96.628189,32.907023
113,Su Clinica - Raymondville,Other,,131 Fm 3168,Raymondville,Willacy,131 Fm 3168,78580,26.4670317797091,-97.7842837427096,0,100,0,100,,,,04/07/2021      ,14:12:32        ,-97.784284,26.467032
114,DSHS - Gainesville,Other,,1714 Justice Center Blvd Ste A,Gainesville,Cooke,1714 Justice Center Blvd Ste A,76240,33.64318,-97.1685,0,70,80,150,,,,04/12/2021      ,16:17:44        ,-97.1685,33.64318
115,La Porte RapidCare ER LLC,Other,,,La Porte ,,1220 W FAIRMONT PKWY ,77571,29.652989181246,-95.0312475870931,0,90,0,90,,,,04/06/2021      ,09:00:26        ,-95.031248,29.652989
116,Overton Pharmacy,Other,,104 Overton St,Overton,Rusk,104 W Henderson St,75684,32.2753126109498,-94.9793498955194,0,300,0,300,(903)834-0154,,,04/12/2021      ,15:10:53        ,-94.97935,32.275313
117,Kk Pharmacy,Pharmacy,,1411 West American Blvd,Muleshoe,Bailey,1411 West American Blvd,79347,34.2336625579604,-102.737287738701,1080,0,0,1080,(806) 272-7511,https://www.mygnp.com/pharmacies/kks-pharmacy-51-dallas-tx-75233/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=5904493,,04/08/2021      ,09:30:43        ,-102.737288,34.233663
118,"Martin-Tipton Pharmacy, LLC",Federal Allocation,,1501 S Tyler St,Amarillo,Potter,1501 South Tyler Street,79101,35.1983161,-101.8398604,0,0,250,250,(806) 373-2812,,,04/12/2021      ,14:08:27        ,-101.83986,35.198316
119,Edinburg Cisd Health Services Department,Local Health Department,,411 N 8th ave,EDINBURG,hildago,411 N 8TH AVE  ,78541,26.3056793837464,-98.1655701313303,0,350,0,350,,,,04/12/2021      ,09:44:56        ,-98.16557,26.305679
120,Angelina County And Cities Health District,Vaccine Hub,,503 Hill Street,Lufkin,Angelina,503 Hill Street,75904,31.3380349992486,-94.7475458750258,0,0,0,0,(936) 632-1139,http://www.acchd.us/,,04/12/2021      ,12:27:48        ,-94.747546,31.338035
121,Hereford Health Clinic,Community Clinic,,540 W 15th,Hereford,Deaf Smith,540 W 15th,79045,34.8389580169874,-102.413711968071,0,200,65,265,(806) 364-7512,https://dschd.org/clinic/,,04/12/2021      ,09:49:26        ,-102.413712,34.838958
122,Health Plus Pharmacy,Federal Allocation,,,Mission,Hidalgo,3401 West Mile 5 Road Suite 2,78574,26.2927109475273,-98.3565826578856,0,0,60,60,(956) 424-3535,,,04/12/2021      ,20:32:18        ,-98.356583,26.292711
123,COSTCO PHARMACY 689,Federal Allocation,,,,,5611 UTSA BLVD SAN ANTONIO 78249,,29.5767232008612,-98.59740458819,0,0,100,100,210-200-2022,http://www.costco.com/,,04/12/2021      ,09:40:46        ,-98.597405,29.576723
124,"Ricky A. Siewert, DO",Other,,3006 Garrett Dr,Perryton,Ochiltree,3006 Garrett Dr,79070,36.3700599,-100.8009338,0,20,0,20,,,,04/12/2021      ,14:05:00        ,-100.800934,36.37006
125,Clearsky Rehabilitation Hospital Of Flowers mound,Hospital,E,3100 Peters Colony Road,Flower Mound,Denton,3100 Peters Colony Road,75022,33.0347365527577,-97.0771740735868,0,10,0,10,469-933-2855,,,04/08/2021      ,15:35:44        ,-97.077174,33.034737
126,AMERICO M BACA MD PA,Other,,,SAN JUAN,,722 S NEBRASKA AVE SAN JUAN 78589,78589,26.1870536495734,-98.156283251539,0,0,10,10,,,,04/12/2021      ,08:13:56        ,-98.156283,26.187054
127,"Hewitt Drug, LLC",Other,,N HEWITT DR STE 1 ,Hewitt ,,511 N HEWITT DR STE 1 ,76643,31.4735972155926,-97.202791560183,0,150,200,350,,,,04/12/2021      ,06:52:43        ,-97.202792,31.473597
128,Ellis County Medical Associates,Other,,, Ennis ,,802 W Lampasas St Ste 100 ,75119,32.3204716946486,-96.6321998079239,130,1020,0,1150,,,,04/12/2021      ,13:34:33        ,-96.6322,32.320472
129,"Maxhealth Family, Internal And Sports Medicine",Medical Practice,,5207 Heritage Ave,Colleyville,Tarrant,"5207 Heritage Ave, Colleyville, TX, USA",76034,32.88489,-97.1043186,0,868,1395,2263,,,,04/12/2021      ,08:17:59        ,-97.104319,32.88489
130,Guardian Pharmacy,Pharmacy,,, Arlington ,,610 MAGIC MILE ST,76011,32.7496825428837,-97.0757226286212,0,200,200,400,,,,04/12/2021      ,14:18:33        ,-97.075723,32.749683
131,NOCONA GENERAL HOSPITAL,Community Clinic,C,100 Park Rd,Nocona,Montague,100 Park Rd,76255,33.7782878949615,-97.7316229864926,0,10,0,10,(940) 825-3235,http://www.noconageneral.com/,,04/12/2021      ,07:45:11        ,-97.731623,33.778288
132,UNIVERSITY OF TEXAS MEDICAL BRANCH,Vaccine Hub,R,301 University Blvd,Galveston,Galveston,301 University Blvd,77555,29.3108899888168,-94.7787080308323,0,0,0,0,800-917-8906,https://www.utmb.edu/covid-19/vaccine/patient-info,,04/12/2021      ,09:42:31        ,-94.778708,29.31089
133,MEMORIAL MEDICAL CENTER,Hospital,P,815 N Virginia St,Port Lavaca,Calhoun,815 N Virginia St,77979,28.620970341666,-96.6315819586775,0,1000,200,1200,361-552-0397,https://www.memorialmedical.com/,,04/12/2021      ,09:04:06        ,-96.631582,28.62097
134,CHRISTUS ST. MICHAEL HOSPITAL,Hospital,F,2600 Saint Michael Dr,Texarkana,Bowie,2600 Saint Michael Dr,75503,33.462346803147,-94.0750877438464,2340,1000,2150,5490,(903) 614-1000,https://www.christushealth.org/St-Michael?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTUzNzY1OTMtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,,04/12/2021      ,09:16:36        ,-94.075088,33.462347
135,Brazos County Vaccination Hub - CHI St Joseph Health College Station Hospital,Vaccine Hub,N,Franciscan Drive,Bryan,Brazos,"2801 Franciscan Drive, Bryan TX 77802",77802,30.6555690852254,-96.3466102426622,0,0,0,0,979-776-3777,https://st-joseph.org/covidvaccine,,04/12/2021      ,10:09:22        ,-96.34661,30.655569
136,S Tx Rhs Inc,Other,,606 W Leona St,Dilley,FRIO,606 W Leona St,78017,28.669024,-99.177716,0,190,0,190,,,,04/12/2021      ,09:12:52        ,-99.177716,28.669024
137,Parkland Employee Physicians Office,Community Clinic,,7920 Elmbrook Dr Ste 120,Dallas,Dallas,7920 Elmbrook Dr Ste 120,75247,32.8195436235607,-96.8635491759283,0,360,0,360,(214) 590-2800,http://www.parklandhospital.com/,,04/12/2021      ,09:28:39        ,-96.863549,32.819544
138,Walgreens Pharmacy 03956,Pharmacy,,,Dallas,,1104 S WESTMORELAND RD,75211,32.7350690197637,-96.8512265037989,11,0,0,11,(214) 467-3540,https://www.walgreens.com/locator/walgreens-1104+s+westmoreland+rd-dallas-tx-75211/id=3956,,04/11/2021      ,18:31:54        ,-96.851227,32.735069
139,Walgreens Pharmacy 01970,Pharmacy,,3407 Wells Branch Pkwy,Austin,Travis,3407 Wells Branch Pkwy,78728,30.4398786604589,-97.6963787049504,0,0,75,75,512-388-1539,https://www.walgreens.comocator/walgreens-29+new+derby+st-salem-ma-01970/id=2063,,04/12/2021      ,14:16:18        ,-97.696379,30.439879
140,St. Hope Foundation -  Conroe,Other,,1414 S Frazier St Ste 105,Conroe,MONTGOMERY,1414 S Frazier St Ste 105,77301,30.285417,-95.456282,0,140,0,140,(936) 441-2440,http://offeringhope.org/,,04/07/2021      ,16:25:51        ,-95.456282,30.285417
141,Harris County Public Health,Vaccine Hub,,2223 W Loop S,Houston,Harris,2223 W Loop South,77027,29.744195700504,-95.4569182430658,0,0,0,0,832-927-8787,https://vacstrac.hctx.net,,04/12/2021      ,08:25:53        ,-95.456918,29.744196
142,Wilson County ESD #3,Other,,West Wheeler St,Stockdale,Wilson,656 West Wheeler St,78160,29.1407,-97.5818,0,350,2000,2350,,,,04/07/2021      ,09:11:49        ,-97.5818,29.1407
143,Burleson Pharmacy,Pharmacy,,Sw Wilshire Blvd,Burleson,Johnson,344 Sw Wilshire Blvd Ste P,76028,32.5409876708749,-97.332674830806,0,90,70,160,,,,04/12/2021      ,00:15:07        ,-97.332675,32.540988
144,Emergency Operations Center,Community Clinic,,West 10th,Del Rio,Val Verde,1051 West 10th,78840,29.3701092789369,-100.916992588528,5680,0,970,6650,,,,04/12/2021      ,13:53:02        ,-100.916993,29.370109
145,Hyland's Pharmacy - Shamrock,Pharmacy,,Bill Mack Rd,Shamrock,Wheeler,1814 Bill Mack Rd,79079,35.2334549,-100.2473072,0,200,210,410,,,,04/12/2021      ,15:24:58        ,-100.247307,35.233455
146,Colleyville Fire Department,Other,,Colleyville Blvd,Colleyville,Tarrant,5209 Colleyville Blvd,76034,32.8854861579315,-97.1512931029197,620,0,0,620,,,,04/12/2021      ,17:39:53        ,-97.151293,32.885486
147,EVERETTS PHARMACY,Federal Allocation,,,SAN SABA,,401 W WALLACE ST , 76877,31.1957522186294,-98.7240171443211,0,0,25,25,(325) 372-3033,RXEVERETTE@GMAIL.COM,,04/11/2021      ,09:06:55        ,-98.724017,31.195752
148,Kickapoo Tribe - Eagle Pass,Federal Allocation,,,Eagle Pass,Maverick,2212 Rosita Valley Road,78852,28.6176254102918,-100.43353503863,0,1460,0,1460,,,,04/12/2021      ,16:51:01        ,-100.433535,28.617625
149,Walgreens Pharmacy 00553,Pharmacy,,,Houston ,,5300 N Braeswood Blvd ,77096,29.6798832468983,-95.458437264334,0,0,70,70,713-721-1516,https://www.walgreens.com/locator/walgreens-5300+n+braeswood+blvd-houston-tx-77096/id=553,,04/12/2021      ,23:14:46        ,-95.458437,29.679883
150,Walgreens Pharmacy 04662,Pharmacy,,,Garland,,3045 BROADWAY BLVD,75041,32.881516778547,-96.6054692183438,0,0,5,5,(972) 864-1608,https://www.walgreens.com/locator/walgreens-3045+broadway+blvd-garland-tx-75041/id=4662,,04/12/2021      ,22:00:31        ,-96.605469,32.881517
151,Walgreens Pharmacy 05390,Pharmacy,,, Houston ,,8300 Wilcrest Dr,77072,30.0606886,-97.1600286,0,0,45,45,,,,04/12/2021      ,15:57:49        ,-97.160029,30.060689
152,Walgreens Pharmacy 07492,Pharmacy,,,,,"6402 CYPRESS CREEK PKWY Houston, TX 77069",,29.9730579695084,-95.5254166084715,0,0,60,60,(281) 631-9736,https://www.walgreens.com/locator/walgreens-6402+cypress+creek+pkwy-houston-tx-77069/id=7492,,04/12/2021      ,12:34:04        ,-95.525417,29.973058
153,Walgreens Pharmacy 06758,Pharmacy,,,,,"2420 W ARKANSAS LN Arlington, TX 76013",,32.7059496459492,-97.1489915058102,0,0,100,100,(817) 795-8166,https://www.walgreens.com/locator/walgreens-2420+w+arkansas+ln-arlington-tx-76013/id=6758,,04/11/2021      ,15:48:18        ,-97.148992,32.70595
154,Health One Pharmacy,Federal Allocation,,Main St,The Colony,,3800 Main St Suite# 102,75056,33.0697964017479,-96.8905631023369,0,0,105,105,,,,04/10/2021      ,17:29:56        ,-96.890563,33.069796
155,CASH SAVER PHARMACY #6,Federal Allocation,,655 LAVACA ST ,BEAUMONT ,,655 LAVACA ST BEAUMONT 77705,77705,30.0466559944656,-94.0875097111191,0,0,200,200,,,,04/10/2021      ,17:35:00        ,-94.08751,30.046656
156,Walgreens Pharmacy 04823,Pharmacy,,,Round Rock,,901 E PALM VALLEY BLVD,78664,30.5174327725694,-97.6467322705016,0,0,60,60,(512) 248-8742,https://www.walgreens.com/locator/walgreens-901+e+palm+valley+blvd-round+rock-tx-78664/id=4823,,04/12/2021      ,21:08:54        ,-97.646732,30.517433
157,Walgreens Pharmacy 05100,Pharmacy,,,,,"22202 WESTHEIMER PKWY Katy, TX 77450",,29.7365421357244,-95.7557754367654,0,0,75,75,(281) 693-6808,https://www.walgreens.com/locator/walgreens-22202+westheimer+pkwy-katy-tx-77450/id=5100,,04/11/2021      ,15:51:10        ,-95.755775,29.736542
158,Walgreens Pharmacy 03407,Other,,, Houston,,12550 Westheimer Rd, 77077,,,0,0,65,65,,,,04/12/2021      ,20:11:19        ,,
159,Zikam Drive Thru Pharmacy,Other,,,Schertz,,17323 Ih 35n,78154,29.5987414427177,-98.281977288683,0,0,361,361,,,,04/12/2021      ,18:30:37        ,-98.281977,29.598741
160,Walgreens Pharmacy 05476,Pharmacy,,,,,"1470 KELLER PKWY Keller, TX 76248",,32.935274206284,-97.1980817666599,24,0,255,279,(817) 431-5305,https://www.walgreens.com/locator/walgreens-1470+keller+pkwy-keller-tx-76248/id=5476,,04/12/2021      ,14:53:40        ,-97.198082,32.935274
161,Fort Duncan Regional Medical Center,Vaccine Hub,P,3333 North Foster Maldonado Blvd,Eagle Pass,Maverick,3333 North Foster Maldonado Blvd,78852,28.713219572822,-100.455679001844,0,0,45,45,830-421-5151; 830-421-5122,www.eaglepasstx.us/formcenter/covid19-7/covid19-vaccine-priority-groups-registra-52,,04/05/2021      ,09:37:28        ,-100.455679,28.71322
162,Walgreens Pharmacy 03236,Pharmacy,,,El Paso,,800 N ZARAGOZA RD,79907,31.7059477028373,-106.304238967932,0,0,65,65,(915) 860-1670,https://www.walgreens.com/locator/walgreens-800+n+zaragoza+rd-el+paso-tx-79907/id=3236,,04/12/2021      ,08:49:51        ,-106.304239,31.705948
163,Walgreens Pharmacy 04679,Pharmacy,,,,,"2879 MONTANA AVE El Paso, TX 79903",,31.7836823328503,-106.461237639252,174,0,100,274,(915) 566-4464,https://www.walgreens.com/locator/walgreens-2879+montana+ave-el+paso-tx-79903/id=4679,,04/12/2021      ,08:39:20        ,-106.461238,31.783682
164,Walgreens Pharmacy 03878,Pharmacy,,,Fort Worth,,3425 SYCAMORE SCHOOL RD,76123,32.6378056571875,-97.3544976068901,0,0,95,95,(817) 370-0505,https://www.walgreens.com/locator/walgreens-3425+sycamore+school+rd-fort+worth-tx-76123/id=3878,,04/12/2021      ,08:49:21        ,-97.354498,32.637806
165,Internal Medicine Associates Of Plano,Medical Practice,,6124 W Parker Rd Ste 234,Plano,Collin,6124 W Parker Rd Ste 234,75093,33.045061071266,-96.8335574635417,0,600,0,600,(972) 468-9999,http://www.planointernist.com/,,03/25/2021      ,08:22:55        ,-96.833557,33.045061
166,Dept of Public Health - Lamar County / Paris,Vaccine Hub,,400 W Sherman St,Paris,Lamar,400 W Sherman St,75460,33.6572812689099,-95.5602262210132,0,1000,650,1650,(903) 785-4561,http://www.parislamarhealth.com/,,04/09/2021      ,23:34:50        ,-95.560226,33.657281
167,PharmaVida Rx,Federal Allocation,,,Palmview,Hidalgo,1337 E Palma Vista Dr Ste B,78572,26.224949,-98.357161,0,0,50,50,,,,04/09/2021      ,23:07:58        ,-98.357161,26.224949
168,Liberty Drugs LLC,Federal Allocation,,,Georgetown,Williamson,2411 Williams Dr,78628,,,0,0,35,35,,,,04/12/2021      ,21:24:01        ,,
169,Walgreens Pharmacy 05214,Pharmacy,,,,,"8955 N TARRANT PKWY North Richland Hills, TX 76182",,32.9042488285356,-97.1918846322399,54,0,70,124,(817) 428-2585,https://www.walgreens.com/locator/walgreens-8955+n+tarrant+pkwy-north+richland+hills-tx-76182/id=5214,,04/12/2021      ,15:06:24        ,-97.191885,32.904249
170,Rite Away Pharmacy,Federal Allocation,,,San Antonio,Bexar,2235 Thousand Oaks Dr,78232,29.5871357551572,-98.4513690049354,0,0,315,315,,,,04/13/2021      ,07:25:40        ,-98.451369,29.587136
171,Walgreens Pharmacy 21238,Pharmacy,,1501 W Church St,Livingston,,1501 W Church St Ste 500 Livingston 77351,77351,30.7104684903108,-94.9509182013756,6,0,110,116,,,,04/12/2021      ,17:27:46        ,-94.950918,30.710468
172,Walgreens Pharmacy 10392,Pharmacy,,,,,"100 LAKE RD Belton, TX 76513",,31.084159322835,-97.4585068640072,0,0,100,100,(254) 939-5628,https://www.walgreens.com/locator/walgreens-100+lake+rd-belton-tx-76513/id=10392,,04/12/2021      ,15:47:44        ,-97.458507,31.084159
173,Walgreens Pharmacy 05671,Pharmacy,,,,,"4445 KINGWOOD DR Kingwood, TX 77339",,30.0526042821985,-95.1859118061731,0,0,155,155,(281) 360-4694,https://www.walgreens.com/locator/walgreens-4445+kingwood+dr-kingwood-tx-77339/id=5671,,04/11/2021      ,13:14:18        ,-95.185912,30.052604
174,Walgreens Pharmacy 13988,Pharmacy,,,Houston ,,11445 Compaq Center West Dr ,77070,29.9906035169152,-95.5820029806356,0,0,140,140,(281) 251-2384,https://www.walgreens.com/locator/walgreens-11445+compaq+center+west+dr-houston-tx-77070/id=13988,,04/12/2021      ,10:38:26        ,-95.582003,29.990604
175,Walgreens Pharmacy 07774,Pharmacy,,,,,"12225 HIGHWAY 6 Fresno, TX 77545",,29.5187560241628,-95.4802743424193,0,0,130,130,(281) 431-4248,https://www.walgreens.com/locator/walgreens-12225+highway+6-fresno-tx-77545/id=7774,,04/12/2021      ,22:33:57        ,-95.480274,29.518756
176,Walgreens Pharmacy 07328,Pharmacy,,,,,"9428 DYER ST El Paso, TX 79924",,31.8778789434991,-106.42153315954,0,0,155,155,(915) 751-4415,https://www.walgreens.com/locator/walgreens-9428+dyer+st-el+paso-tx-79924/id=7328,,04/12/2021      ,09:01:47        ,-106.421533,31.877879
177,Industrial Health Works,Medical Practice,,6201 South Cage Blvd,Pharr,Hidalgo,"6201 South Cage Blvd, Pharr, Texas 78577",78577,26.1341456042847,-98.1941647794836,0,0,60,60,(956) 609-8230,http://www.industrialfamilyclinic.com/,,04/12/2021      ,09:14:23        ,-98.194165,26.134146
178,Walgreens Pharmacy 11926,Pharmacy,,200 W Commerce St,Brownwood,Brown,200 W Commerce St,76801,31.7283526117578,-98.9811730845743,0,0,195,195,(325) 646-8923,Walgreens.com/covid19vac,,04/12/2021      ,09:07:57        ,-98.981173,31.728353
179,Walgreens Pharmacy 09504,Pharmacy,,FM 1464 RD ,Richmond ,,7102 FM 1464 RD ,77407,29.7006133900952,-95.6886005601505,0,60,100,160,,,,04/12/2021      ,20:29:56        ,-95.688601,29.700613
180,Walgreens Pharmacy 07019,Pharmacy,,,,,"3120 N FRY RD Katy, TX 77449",,29.8157244320569,-95.7203808802686,0,40,100,140,(281) 829-5080,https://www.walgreens.com/locator/walgreens-3120+n+fry+rd-katy-tx-77449/id=7019,,04/12/2021      ,20:51:20        ,-95.720381,29.815724
181,Hope Community Medicine - San Augustine,Community Clinic,,109 E Main St,San Augustine,San Augustine,"109 E Main St, San Augustine, Texas 75972",75972,31.5293677810251,-94.1092439154672,0,250,70,320,(936) 275-4420,http://www.hcmtx.org/,,04/12/2021      ,07:48:08        ,-94.109244,31.529368
182,15rx Pharmacy2,Pharmacy,,11212 State Hwy 151 Plaza2,San Antonio,Bexar,11212 State Hwy 151 Plaza2,78251,29.4674739565082,-98.6946397361789,0,80,180,260,(210) 543-1579,http://www.15rx.com/,,04/12/2021      ,10:04:23        ,-98.69464,29.467474
183,Hometown Pharmacy Fairfield,Federal Allocation,,201 East Commerce,Fairfield,Freestone,"201 East Commerce, Faifield, Texas 75840",75840,31.725142,-96.161712,0,170,0,170,(903) 389-2541,,,04/09/2021      ,17:24:02        ,-96.161712,31.725142
184,Kroger Pharmacy 587,Pharmacy,,3939 Frankford Rd,Dallas,Denton,3939 Frankford Rd,75287,32.9970674836067,-96.8458219789182,72,0,0,72,(972) 662-1011,http://www.kroger.com/stores/details/035/00587?cid=loc_03500587PP_gmb,,04/07/2021      ,08:05:00        ,-96.845822,32.997067
